Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,full_name,gid,subdomain,cost_exists,age_exists,cup_exists,place,url,state,bls_code,unemployment,b01001001,b01001a001,b01001b001,b15002003,b15002004,b15002005,b15002006,b15002007,b15002008,b15002009,b15002010,b15002011,b15002012,b15002013,b15002014,b15002015,b15002016,b15002017,b15002018,b19013001,gid.1,place.1,region,completeness_std,Cup_mean mean,Cup_mean std,Cost_hour_mean mean,Cost_hour_mean std,Age_mean mean,Age_mean std,black_fraction,lpop,price,college_plus_frac
Chillicothe Police Dept,OH,12,21954.0,101.0,0,11.0,26,64,2120.0,465,1608.0,47.0,460.1,0.0,50.1,118.4,291.5,9656.6,2118.1,7324.4,214.1,"chillicothe,OH",16000US3914184,chillicothe,0.08727272727272728,0.01090909090909091,0.03272727272727273,Chillicothe,chillicothe,ohio,LAUCT391418400000003,,21596.0,19335.0,,106.0,85.0,44.0,50.0,70.0,78.0,461.0,84.0,2701.0,387.0,948.0,679.0,1002.0,282.0,133.0,63.0,37805.0,16000US3914184,chillicothe,chillicothe,0.3974704356047472,-0.7818181818181819,1.2065954560492618,115.08333333336252,41.581332907656275,-0.6945454545454546,3.1416334366533927,,9.980263391338177,115.08333333336252,0.06853120948323764
Cincinnati Police Dept,OH,12,296204.0,2887.0,46,188.0,1725,928,18173.0,5483,11590.0,1100.0,974.7,15.5,63.5,582.4,313.3,6135.3,1851.1,3912.8,371.4,"cincinnati,OH",16000US3915000,cincinnati,0.16568047337278108,0.04733727810650888,0.09359870898332437,Cincinnati,cincinnati,ohio,LAUCT391500000000003,7.841666666666668,296443.0,148643.0,130936.0,938.0,466.0,860.0,1602.0,1889.0,3012.0,3525.0,1819.0,23991.0,4333.0,12030.0,4362.0,15630.0,7380.0,3208.0,1853.0,32591.0,16000US3915000,cincinnati,cincinnati,0.5819442458175953,-0.433476779630624,1.8003933120196018,184.9404761904672,87.74357479639008,0.2509413663259817,5.73153354500412,0.4416903080862088,12.599610236105843,184.9404761904672,0.09469274025698027
Cleveland,OH,12,393781.0,5449.0,84,363.0,3252,1750,24309.0,9740,10808.0,3761.0,1383.8,21.3,92.2,825.8,444.4,6173.2,2473.5,2744.7,955.1,"cleveland,OH",16000US3916000,cleveland,0.16292974588938713,0.042227204783258594,0.203288490284006,Cleveland,cleveland,ohio,LAUCT391600000000003,9.833333333333334,393288.0,157705.0,207005.0,2346.0,900.0,1131.0,2700.0,3628.0,5458.0,7931.0,3798.0,41940.0,6534.0,20633.0,5799.0,11774.0,3565.0,1468.0,843.0,25819.0,16000US3916000,cleveland,cleveland,0.5711340196696981,0.16598156452416668,2.386329521565692,175.00515144896335,93.59032307097885,0.12705530642750373,5.6407993466762685,0.5263445617460996,12.88229744689417,175.00515144896335,0.04487805374178719
Columbus Police Dept,OH,7,797384.0,2341.0,32,255.0,1473,581,18713.0,6846,10232.0,1635.0,,,,,,,,,,"columbus,OH",16000US3918000,columbus,0.18478260869565216,0.04166666666666666,0.16530797101449274,Columbus,columbus,ohio,LAUCT391800000000003,6.233333333333333,799357.0,496507.0,221271.0,2593.0,954.0,2081.0,3166.0,3810.0,4978.0,6714.0,4216.0,66145.0,13246.0,37668.0,15078.0,54817.0,16733.0,5481.0,4013.0,42491.0,16000US3918000,columbus,columbus,0.6103361259389908,-0.09133454106280346,2.0940027689652445,179.9231734360353,96.48563734442206,0.15466485507246375,5.647051026658595,0.2768112370317643,13.59156293346985,179.9231734360353,0.10138648939084789
Dayton,OH,12,142139.0,1384.0,24,112.0,633,615,8385.0,3043,4649.0,693.0,973.7,16.9,78.8,445.3,432.7,5899.2,2140.9,3270.7,487.6,"dayton,OH",16000US3921000,dayton,0.0795593635250918,0.03671970624235006,0.12729498164014688,Dayton,dayton,ohio,LAUCT392100000000003,9.383333333333336,141690.0,75534.0,59418.0,788.0,100.0,296.0,1189.0,931.0,1836.0,2415.0,1306.0,14042.0,2785.0,6902.0,2825.0,4277.0,1358.0,419.0,460.0,27278.0,16000US3921000,dayton,dayton,0.4907586710873421,-0.15177478580171358,2.2690316903828167,182.8242979243539,80.02443709864184,-0.10159118727050184,4.7999908000647835,0.4193521067118357,11.861396851558272,182.8242979243539,0.04597360434751923
Mansfield Police Dept,OH,12,47480.0,178.0,1,27.0,93,57,3205.0,1016,2104.0,85.0,374.9,2.1,56.9,195.9,120.1,6750.2,2139.8,4431.3,179.0,"mansfield,OH",16000US3947138,mansfield,0.1036036036036036,,0.018018018018018014,Mansfield,mansfield,ohio,LAUCT394713800000003,8.4,47337.0,34281.0,9790.0,112.0,48.0,80.0,313.0,487.0,646.0,1224.0,521.0,6740.0,1343.0,2640.0,1168.0,1395.0,481.0,267.0,142.0,31717.0,16000US3947138,mansfield,mansfield,0.3541366163782021,-0.9324324324324323,0.5296053618548142,210.60386473430432,105.15406273267948,-1.0,0.0,0.2068149650379196,10.765047509703779,210.60386473430432,0.048270908591587974
Sandusky Police Dept,OH,6,25680.0,41.0,3,7.0,13,18,601.0,157,432.0,12.0,,,,,,,,,,"sandusky,OH",16000US3970380,sandusky,0.014354066985645932,0.009569377990430622,0.004784688995215311,Sandusky,sandusky,ohio,LAUCT397038000000003,7.95,25630.0,18497.0,5549.0,256.0,14.0,48.0,159.0,89.0,489.0,510.0,265.0,3388.0,671.0,1330.0,413.0,519.0,348.0,99.0,88.0,32882.0,16000US3970380,sandusky,sandusky,0.16738588529796042,-0.9760765550239234,0.3458572319330373,236.66666666666663,75.05553499465135,-0.7799043062200957,2.244518534638807,0.21650409676160748,10.151518819358117,236.66666666666663,0.04112368318376902
Toledo Police Dept,OH,12,286020.0,3352.0,39,172.0,1126,2015,,6729,,1334.0,1171.9,13.6,60.1,393.7,704.5,,2352.6,,466.4,"toledo,OH",16000US3977000,toledo,0.13520632133450394,0.041264266900790166,0.20017559262510976,Toledo,toledo,ohio,LAUCT397700000000003,9.141666666666666,285532.0,185519.0,76298.0,1119.0,215.0,635.0,1845.0,1893.0,2260.0,3972.0,2190.0,31197.0,6531.0,14468.0,5248.0,9317.0,3069.0,868.0,997.0,32351.0,16000US3977000,toledo,toledo,0.5953973938472322,0.2338308457711413,2.5404462523291227,185.7193362192987,193.99057255737569,0.0553116769095698,5.122533301048108,0.26721348220164465,12.5621093858603,185.7193362192987,0.04991034279870558
Tuscarawas County Sheriff Office,OH,12,,7.0,1,2.0,1,3,322.0,170,127.0,25.0,,,,,,,,,,"tuscarawas county,OH",05000US39157,tuscarawas,0.02325581395348837,,0.034883720930232565,Tuscarawas County,tuscarawas,ohio,,,92481.0,89889.0,,202.0,31.0,161.0,1021.0,563.0,607.0,1034.0,566.0,15018.0,1783.0,3584.0,1462.0,3184.0,1111.0,242.0,107.0,42636.0,05000US39157,tuscarawas,tuscarawas,0.2801274214157232,-0.8953488372093024,0.5520630052915206,305.0,179.35068069752808,-1.0,0.0,,11.434758496996531,305.0,0.0502157199857268
Youngstown Police Dept,OH,12,66567.0,684.0,22,39.0,244,379,3636.0,1739,1621.0,276.0,1027.5,33.0,58.6,366.5,569.4,5462.2,2612.4,2435.1,414.6,"youngstown,OH",16000US3988000,youngstown,0.10503597122302158,0.03309352517985612,0.10647482014388487,Youngstown,youngstown,ohio,LAUCT398800000000003,10.316666666666665,66005.0,31446.0,30102.0,403.0,127.0,230.0,600.0,700.0,663.0,1193.0,646.0,8705.0,1315.0,3463.0,967.0,1456.0,521.0,133.0,127.0,23752.0,16000US3988000,youngstown,youngstown,0.5013199668906502,-0.4,1.8000960589162036,180.84711893889042,52.06587369596129,-0.1539568345323741,4.688345753665684,0.4560563593667146,11.09748577571486,180.84711893889042,0.033891371865767746
Lawton Police Dept,OK,12,98781.0,920.0,13,38.0,173,696,5208.0,1560,3349.0,299.0,931.4,13.2,38.5,175.1,704.6,5272.3,1579.3,3390.3,302.7,"lawton,OK",16000US4041850,lawton,0.04450261780104712,0.013089005235602094,0.052356020942408384,Lawton,lawton,oklahoma,LAUCT404185000000003,6.625,98075.0,59553.0,19682.0,210.0,90.0,139.0,422.0,377.0,648.0,1043.0,370.0,9696.0,3040.0,5659.0,2060.0,3907.0,1365.0,448.0,471.0,43779.0,16000US4041850,lawton,lawton,0.3743137165620679,-0.6596858638743456,1.4668329322696299,167.3725490196471,12.695626080310747,-0.680628272251309,2.7849599106585865,0.20068315065001274,11.493487771077753,167.3725490196471,0.06312515931684935
Stillwater Police Dept,OK,12,46331.0,121.0,1,24.0,21,75,1471.0,260,1154.0,57.0,261.2,2.2,51.8,45.3,161.9,3175.0,561.2,2490.8,123.0,"stillwater,OK",16000US4070300,stillwater,0.008645533141210375,0.002881844380403458,0.01440922190201729,Stillwater,stillwater,oklahoma,LAUCT407030000000003,4.216666666666667,46143.0,36437.0,,72.0,24.0,119.0,44.0,220.0,13.0,188.0,66.0,1543.0,319.0,1897.0,637.0,2589.0,1439.0,330.0,942.0,32567.0,16000US4070300,stillwater,stillwater,0.20658642193032656,-0.9020172910662824,0.812952564749337,106.66666666666669,11.547005383792515,-0.9221902017291066,1.449435943156551,,10.73950054911992,106.66666666666669,0.11486032550982814
Tulsa Police Dept,OK,12,398904.0,3949.0,42,316.0,1062,2529,20807.0,6235,12162.0,2410.0,990.0,10.5,79.2,266.2,634.0,5216.0,1563.0,3048.9,604.2,"tulsa,OK",16000US4075000,tulsa,0.12059064807219033,0.02871205906480722,0.05332239540607055,Tulsa,tulsa,oklahoma,LAUCT407500000000003,5.3500000000000005,393124.0,263309.0,60334.0,1504.0,937.0,2875.0,1857.0,2929.0,2395.0,3258.0,2139.0,30909.0,7798.0,19178.0,8544.0,22811.0,7488.0,4487.0,1760.0,40359.0,16000US4075000,tulsa,tulsa,0.4539116611391621,-0.6890894175553732,1.3461508982155044,198.52380952382381,80.10228589106612,-0.15996718621821165,5.123419809150358,0.15347320438334977,12.881880362713416,198.52380952382381,0.09296303456415787
Bend City Police Dept,OR,6,78458.0,57.0,0,7.0,4,46,611.0,94,498.0,19.0,,,,,,,,,,"bend city,OR",16000US4105800,bend,0.12034383954154727,0.02005730659025788,0.12607449856733524,Bend,bend,oregon,LAUCT410580000000003,8.258333333333335,77887.0,72126.0,,136.0,26.0,33.0,353.0,52.0,357.0,337.0,214.0,4838.0,1936.0,5217.0,2064.0,7061.0,2048.0,1150.0,341.0,49576.0,16000US4105800,bend,bend,0.5034871645197614,-0.2808022922636103,1.9405543225108184,220.98544973545242,34.31466515988891,-0.5415472779369628,3.229999272476838,,11.263014337316546,220.98544973545242,0.13609459858512973
Corvallis Police Dept,OR,12,55062.0,67.0,1,11.0,15,40,1418.0,235,1153.0,30.0,121.7,1.8,20.0,27.2,72.6,2575.3,426.8,2094.0,54.5,"corvallis,OR",16000US4115800,corvallis,0.033816425120772944,0.03864734299516908,0.01932367149758454,Corvallis,corvallis,oregon,LAUCT411580000000003,5.908333333333334,54633.0,47223.0,,118.0,28.0,245.0,57.0,126.0,30.0,115.0,48.0,1700.0,577.0,1915.0,861.0,4113.0,1908.0,543.0,1409.0,37382.0,16000US4115800,corvallis,corvallis,0.30573831255470896,-0.8985507246376812,0.726975264390667,231.66666666671432,77.42379766228565,0.5942028985507246,8.13356734076676,,10.908393374763929,231.66666666671432,0.14593743708015303
Eugene Police Dept,OR,12,158043.0,430.0,0,72.0,196,162,8004.0,1515,6054.0,435.0,272.1,0.0,45.6,124.0,102.5,5064.4,958.6,3830.6,275.2,"eugene,OR",16000US4123850,eugene,0.16827586206896553,0.028965517241379312,0.2041379310344828,Eugene,eugene,oregon,LAUCT412385000000003,6.816666666666667,157196.0,136209.0,,271.0,152.0,214.0,377.0,461.0,769.0,526.0,859.0,8563.0,3241.0,10202.0,3013.0,10699.0,4569.0,1462.0,1762.0,40435.0,16000US4123850,eugene,eugene,0.6063642905764356,0.14620689655172414,2.325246398446471,202.1301229508197,78.99641864759161,0.03172413793103448,6.1780969312362535,,11.965248713360886,202.1301229508197,0.11763658108348812
Medford City Police Dept,OR,12,76037.0,425.0,2,39.0,64,320,4418.0,477,3764.0,177.0,558.9,2.6,51.3,84.2,420.8,5810.3,627.3,4950.2,232.8,"medford city,OR",16000US4147000,medford,0.13,0.02,0.14,Medford,medford,oregon,LAUCT414700000000003,9.216666666666667,75704.0,68693.0,,180.0,107.0,506.0,439.0,285.0,730.0,459.0,482.0,7529.0,2147.0,4278.0,1625.0,3828.0,1059.0,524.0,255.0,41589.0,16000US4147000,medford,medford,0.5389628576477675,-0.168,2.090098807724674,224.2478632478677,98.67818194273902,-0.43799999999999994,4.119720888652629,,11.234586278188068,224.2478632478677,0.07484412976857234
Portland Police Dept,OR,12,598037.0,3093.0,20,231.0,950,1892,30454.0,4471,22398.0,3585.0,517.2,3.3,38.6,158.9,316.4,5092.3,747.6,3745.3,599.5,"portland,OR",16000US4159000,portland,0.2451011885640861,0.04240282685512368,0.224863475746868,Portland,portland,oregon,LAUCT415900000000003,6.7666666666666675,594524.0,460321.0,38084.0,2096.0,1250.0,2476.0,1941.0,2961.0,3154.0,2607.0,3869.0,39020.0,12759.0,36571.0,15107.0,51692.0,20467.0,8799.0,4835.0,49958.0,16000US4159000,portland,portland,0.6844240846374287,0.3425955669771924,2.5701202188867494,251.94014522684463,438.540261017529,0.08849983938323161,5.299781374154365,0.06405796906432709,13.295516364356997,251.94014522684463,0.14430536025459023
Roseburg Police Dept,OR,12,21305.0,53.0,1,7.0,23,22,1130.0,141,941.0,48.0,248.8,4.7,32.9,108.0,103.3,5303.9,661.8,4416.8,225.3,"roseburg,OR",16000US4163650,roseburg,0.12313432835820895,0.018656716417910446,0.04104477611940298,Roseburg,roseburg,oregon,LAUCT416365000000003,,21850.0,19978.0,,61.0,63.0,35.0,341.0,48.0,193.0,113.0,75.0,2093.0,948.0,1692.0,739.0,1066.0,352.0,41.0,28.0,42094.0,16000US4163650,roseburg,roseburg,0.474207577835753,-0.7761194029850746,1.105937608176956,877.1212121212121,1770.2054206719238,-0.4701492537313433,3.879631432564988,,9.991956200523736,877.1212121212121,0.06805491990846682
Salem Police Dept,OR,12,157353.0,564.0,7,40.0,138,379,6731.0,1043,4958.0,730.0,358.4,4.4,25.4,87.7,240.9,4277.6,662.8,3150.9,463.9,"salem,OR",16000US4164900,salem,0.09477756286266924,0.0038684719535783366,0.1218568665377176,Salem,salem,oregon,LAUCT416490000000003,8.316666666666665,156155.0,124216.0,,463.0,566.0,1096.0,785.0,559.0,990.0,1512.0,1530.0,12584.0,3916.0,8410.0,3273.0,8289.0,3459.0,1277.0,619.0,45215.0,16000US4164900,salem,salem,0.4421202203425578,-0.2746615087040619,2.0031458136405025,210.11564625851017,69.71889825035353,-0.9032882011605416,1.5534185919506314,,11.958604382691695,210.11564625851017,0.08737472383208991
Allentown City Police Dept,PA,12,119334.0,653.0,15,54.0,374,210,4603.0,1248,2987.0,368.0,547.2,12.6,45.3,313.4,176.0,3857.2,1045.8,2503.1,308.4,"allentown city,PA",16000US4202000,allentown,0.08575478384124734,0.041814316087880936,0.09284195605953224,Allentown,allentown,pennsylvania,LAUCT420200000000003,10.1,118587.0,78789.0,14823.0,535.0,425.0,615.0,1148.0,1049.0,1653.0,1948.0,1086.0,12265.0,1620.0,3677.0,2152.0,3412.0,1272.0,578.0,431.0,34289.0,16000US4202000,allentown,allentown,0.4707412003656044,-0.44011339475549255,1.7800489239146415,780.3133608815373,1853.4071897449426,0.050673281360737066,5.1453777963273115,0.1249968377646791,11.68340214739626,780.3133608815373,0.048006948485078464
Altoona City Police Dept,PA,12,46404.0,163.0,2,31.0,32,98,903.0,226,641.0,36.0,351.3,4.3,66.8,69.0,211.2,1946.0,487.0,1381.3,77.6,"altoona city,PA",16000US4202184,altoona,0.05899705014749264,0.008849557522123894,0.02654867256637168,Altoona,altoona,pennsylvania,LAUCT420218400000003,7.175000000000002,46239.0,43098.0,,132.0,0.0,1.0,176.0,181.0,276.0,691.0,156.0,7567.0,953.0,1330.0,984.0,1748.0,425.0,165.0,74.0,35572.0,16000US4202184,altoona,altoona,0.3123652421040141,-0.8200589970501475,1.1040854723420923,400.25,434.85262173704206,-0.7964601769911505,2.1572471446804418,,10.74157887681483,400.25,0.052163757866735876
Erie Police Dept,PA,12,101972.0,458.0,8,64.0,172,214,3510.0,1095,2311.0,104.0,449.1,7.8,62.8,168.7,209.9,3442.1,1073.8,2266.3,102.0,"erie,PA",16000US4224000,erie,0.10420475319926874,0.032906764168190134,0.04570383912248629,Erie,erie,pennsylvania,LAUCT422400000000003,8.250000000000002,101419.0,76808.0,16434.0,347.0,119.0,183.0,572.0,386.0,1046.0,836.0,952.0,12264.0,2098.0,3849.0,1696.0,4127.0,951.0,448.0,441.0,31838.0,16000US4224000,erie,erie,0.4230502882996453,-0.7495429616087751,1.1818897342167292,231.56920077971927,102.46053154638255,0.04296160877513711,5.789222081740364,0.16204064327197074,11.527015729312232,231.56920077971927,0.05883512951222158
Harrisburg City Police Dept,PA,12,49753.0,727.0,11,56.0,388,272,2426.0,613,1655.0,158.0,1461.2,22.1,112.6,779.9,546.7,4876.1,1232.1,3326.4,317.6,"harrisburg city,PA",16000US4232800,harrisburg,0.14823815309842042,0.05589307411907655,0.1543134872417983,Harrisburg,harrisburg,pennsylvania,LAUCT423280000000003,9.308333333333332,49381.0,16734.0,25305.0,278.0,192.0,300.0,198.0,334.0,680.0,901.0,260.0,4295.0,606.0,1840.0,817.0,1819.0,639.0,421.0,148.0,33080.0,16000US4232800,harrisburg,harrisburg,0.6153538428146833,-0.08383961117861483,2.1918936770562274,399.6200364298525,649.5035575904033,0.3487241798298906,5.609007805748704,0.5124440574309957,10.80732101380793,399.6200364298525,0.06129888013608473
Philadelphia Police Dept,PA,12,1538957.0,17853.0,331,880.0,7984,8658,56997.0,12004,38592.0,6401.0,1160.1,21.5,57.2,518.8,562.6,3703.6,780.0,2507.7,415.9,"philadelphia,PA",16000US4260000,philadelphia,0.17021748779405238,0.0461606746560142,0.15335108743897027,Philadelphia,philadelphia,pennsylvania,LAUCT426000000000003,10.016666666666667,1538211.0,635684.0,664674.0,8480.0,3884.0,6673.0,10409.0,11019.0,16717.0,19834.0,13701.0,162177.0,20623.0,54604.0,19237.0,61624.0,25100.0,12362.0,6847.0,35581.0,16000US4260000,philadelphia,philadelphia,0.5899700080198146,-0.06528332593579006,2.2485407904107384,226.6534043169641,439.8051193279345,0.16622281402574346,5.418480710519905,0.43210846886415455,14.246130610795227,226.6534043169641,0.06886766509926141
Pittsburgh,PA,12,312112.0,2347.0,41,47.0,1134,1125,10691.0,2537,7610.0,544.0,752.0,13.1,15.1,363.3,360.4,3425.4,812.8,2438.2,174.3,"pittsburgh,PA",16000US4261000,pittsburgh,0.1817258883248731,0.029949238578680207,0.1868020304568528,Pittsburgh,pittsburgh,pennsylvania,LAUCT426100000000003,6.941666666666666,306006.0,203201.0,76836.0,1070.0,199.0,318.0,915.0,825.0,1987.0,2338.0,1358.0,28450.0,4805.0,11372.0,6467.0,18304.0,9033.0,4240.0,4223.0,37280.0,16000US4261000,pittsburgh,pittsburgh,0.5719867416662658,0.12284263959390865,2.4100656622386483,235.0400372439581,172.3500695631733,-0.2263959390862944,4.5188520753400665,0.25109311582125843,12.631359988585423,235.0400372439581,0.11699117010777567
Scranton City Police Dept,PA,12,76118.0,252.0,0,23.0,129,100,2553.0,641,1796.0,116.0,331.1,0.0,30.2,169.5,131.4,3354.0,842.1,2359.5,152.4,"scranton city,PA",16000US4269000,scranton,0.16216216216216214,0.039575289575289566,0.10617760617760616,Scranton,scranton,pennsylvania,LAUCT426900000000003,9.249999999999998,75951.0,65584.0,4629.0,398.0,153.0,271.0,333.0,380.0,1004.0,694.0,322.0,8856.0,1217.0,2824.0,1453.0,3548.0,861.0,539.0,105.0,36149.0,16000US4269000,scranton,scranton,0.5704266532087315,-0.3923745173745174,1.820375753186584,941.4821428571248,1837.0832070411911,0.05984555984555984,5.330596179443638,0.06094718963542284,11.237843674494187,941.4821428571248,0.0665297362773367
York City Police Dept,PA,12,43955.0,587.0,11,44.0,189,343,1582.0,433,1050.0,99.0,1335.5,25.0,100.1,430.0,780.3,3599.1,985.1,2388.8,225.2,"york city,PA",16000US4287048,york,0.14453781512605046,0.057142857142857134,0.07058823529411765,York,york,pennsylvania,LAUCT428704800000003,11.233333333333334,43651.0,22372.0,12042.0,114.0,56.0,351.0,463.0,476.0,902.0,551.0,336.0,5959.0,403.0,944.0,568.0,886.0,285.0,58.0,53.0,29469.0,16000US4287048,york,york,0.5220595657520787,-0.6403361344537815,1.3688649066342018,229.1414728682279,132.59933079668951,0.6957983193277311,7.16143096226375,0.2758699686146938,10.683981470512775,229.1414728682279,0.029369315708689378
Charleston City Police Dept,SC,12,123856.0,296.0,12,19.0,104,161,3373.0,374,2764.0,235.0,239.0,9.7,15.3,84.0,130.0,2723.3,302.0,2231.6,189.7,"charleston city,SC",16000US4513330,charleston,0.1913793103448276,0.07931034482758621,0.12931034482758622,Charleston,charleston,south carolina,LAUCT451333000000003,5.6000000000000005,123226.0,87467.0,31454.0,185.0,159.0,38.0,349.0,246.0,641.0,689.0,353.0,6693.0,1905.0,5185.0,2687.0,11660.0,3373.0,2125.0,1341.0,50602.0,16000US4513330,charleston,charleston,0.6205230686009183,-0.28218390804597704,1.9277412020604785,189.16416416417297,201.4396542747621,1.2979885057471263,7.889028454734764,0.2552545728985766,11.721775346777006,189.16416416417297,0.15012253907454595
Columbia Police Dept,SC,12,131833.0,1042.0,8,62.0,337,635,7211.0,1723,4752.0,736.0,790.4,6.1,47.0,255.6,481.7,5469.8,1307.0,3604.6,558.3,"columbia,SC",16000US4516000,columbia,0.21846153846153848,0.01153846153846154,0.07730769230769231,Columbia,columbia,south carolina,LAUCT451600000000003,7.933333333333334,130596.0,66340.0,55749.0,268.0,87.0,316.0,857.0,864.0,1172.0,1350.0,754.0,8426.0,1943.0,4816.0,2116.0,8189.0,3475.0,1865.0,890.0,40501.0,16000US4516000,columbia,columbia,0.5187745474737929,-0.54,1.6373079191185953,152.08813995082113,59.46501235672845,-0.6480769230769231,3.3342112058165196,0.4268813746209685,11.779863867484062,152.08813995082113,0.11040920089436124
Florence Police Dept,SC,12,37681.0,328.0,3,25.0,83,217,2897.0,566,2190.0,141.0,870.5,8.0,66.3,220.3,575.9,7688.2,1502.1,5811.9,374.2,"florence,SC",16000US4525810,florence,0.10869565217391304,0.010033444816053512,0.05183946488294314,Florence,florence,south carolina,LAUCT452581000000003,7.458333333333332,37328.0,19265.0,17245.0,61.0,87.0,79.0,152.0,208.0,366.0,328.0,106.0,2929.0,649.0,1829.0,977.0,1611.0,972.0,411.0,249.0,41660.0,16000US4525810,florence,florence,0.4605037055177551,-0.6739130434782609,1.43969394865462,164.8846153846154,53.45422434096077,-0.677257525083612,3.2707809276407254,0.4619856408058294,10.527498994261212,164.8846153846154,0.0868784826403772
Greenville Police Dept,SC,12,60953.0,509.0,1,21.0,104,383,3223.0,603,2411.0,209.0,835.1,1.6,34.5,170.6,628.4,5287.7,989.3,3955.5,342.9,"greenville,SC",16000US4530850,greenville,0.16635279347143753,0.04645323289391086,0.09792843691148777,Greenville,greenville,south carolina,LAUCT453085000000003,5.708333333333332,59955.0,38340.0,18408.0,208.0,182.0,312.0,308.0,480.0,836.0,427.0,403.0,4136.0,714.0,2567.0,974.0,4609.0,1607.0,1083.0,395.0,39308.0,16000US4530850,greenville,greenville,0.5486314864857343,-0.4256120527306968,1.781823889874644,179.02452830187175,219.0364313430726,0.3697426239799121,6.5486784501734565,0.3070302727045284,11.001349559813534,179.02452830187175,0.12832958051872237
